datetime,open,high,low,close,volume
2026-03-17T21:05:00Z,74532.47,74562.58,74449.75,74562.58,0.03496
2026-03-17T21:10:00Z,74562.58,74754.5,74562.58,74735.95,0.08769
2026-03-17T21:15:00Z,74730.04,74730.04,74653.94,74653.94,0.01216
2026-03-17T21:20:00Z,74641.24,74659.75,74641.24,74659.75,0.00029
2026-03-17T21:25:00Z,74579.75,74579.75,74579.75,74579.75,0.00017
2026-03-17T21:30:00Z,74623.44,74623.44,74623.44,74623.44,0.00683
2026-03-17T21:35:00Z,74636.83,74748.21,74636.83,74722.97,0.02212
2026-03-17T21:40:00Z,74779.28,74796.65,74757.35,74757.35,0.01
2026-03-17T21:45:00Z,74737.3,74737.3,74737.3,74737.3,9e-05
2026-03-17T21:50:00Z,74703.22,74703.22,74703.22,74703.22,0.00105
2026-03-17T21:55:00Z,74683.69,74683.69,74683.69,74683.69,0.00133
2026-03-17T22:00:00Z,74653.49,74779.77,74651.29,74779.77,0.00911
2026-03-17T22:05:00Z,74767.36,74767.36,74638.48,74638.48,0.00106
2026-03-17T22:10:00Z,74636.28,74636.28,74588.27,74588.27,0.0041
2026-03-17T22:15:00Z,74602.86,74602.86,74523.16,74523.16,0.03705
2026-03-17T22:20:00Z,74523.16,74523.16,74523.16,74523.16,0.0
2026-03-17T22:25:00Z,74472.62,74472.62,74431.87,74431.87,0.01449
2026-03-17T22:30:00Z,74400.1,74400.1,74241.79,74241.79,0.0139
2026-03-17T22:35:00Z,74209.28,74209.28,73951.76,73980.39,0.13092
2026-03-17T22:40:00Z,73984.07,74142.08,73984.07,74142.08,0.02175
2026-03-17T22:45:00Z,74173.88,74216.18,74173.88,74216.18,0.01285
2026-03-17T22:50:00Z,74216.18,74216.18,74216.18,74216.18,0.0
2026-03-17T22:55:00Z,74294.63,74362.13,74294.63,74330.41,0.01556
2026-03-17T23:00:00Z,74311.65,74316.55,74248.12,74274.82,0.01544
2026-03-17T23:05:00Z,74333.8,74373.58,74289.83,74289.83,0.00035
2026-03-17T23:10:00Z,74375.44,74375.44,74329.73,74329.73,0.00018
2026-03-17T23:15:00Z,74334.85,74334.85,74277.1,74293.22,0.01453
2026-03-17T23:20:00Z,74320.41,74320.41,74117.73,74187.73,0.00954
2026-03-17T23:25:00Z,74194.81,74194.81,74194.81,74194.81,0.00014
2026-03-17T23:30:00Z,74191.21,74191.21,74102.18,74104.74,0.00133
2026-03-17T23:35:00Z,74139.99,74161.57,74080.71,74080.71,0.00313
2026-03-17T23:40:00Z,74026.9,74039.72,73941.2,73941.2,0.04117
2026-03-17T23:45:00Z,73968.05,74011.41,73968.05,74011.41,0.01768
2026-03-17T23:50:00Z,73992.44,73992.44,73973.71,73973.71,0.00758
2026-03-17T23:55:00Z,73997.24,73997.24,73897.96,73908.83,0.26629
2026-03-18T00:00:00Z,73928.58,73928.58,73815.66,73883.0,0.00702
2026-03-18T00:05:00Z,73935.52,74076.19,73935.52,74076.19,0.01751
2026-03-18T00:10:00Z,74025.74,74038.78,74010.49,74037.85,0.00238
